
2026-04-09T06:31:12.771045+00:00,BTC,UP,MEDIUM,70859.61,70849.7069,0.00014,,0.515,0.435,0.95,227.3,1775630293.0,,,30515170931076684362118881869496071139608829369685250199612164680592866556317,1775630293.0,108175722951618865829223288502512575495937332901532997102775649005114197807056,1775716272.7488365,,,,
2026-04-09T06:31:12.771167+00:00,XRP,UP,MEDIUM,1.3275,1.3274,6.3e-05,,0.53,0.1956,0.7256,227.5,1775630300.0,,,62907299774353110270932096935101754063356309167937017489939167753195018874687,1775630300.0,88073137320244644142828794411023711422837169343195166056067059069758220855228,1775716272.4905016,,,,
2026-04-09T06:31:13.771418+00:00,BTC,UP,MEDIUM,70863.85,70849.7069,0.0002,,0.515,0.435,0.95,226.4,1775630293.0,,,30515170931076684362118881869496071139608829369685250199612164680592866556317,1775630293.0,108175722951618865829223288502512575495937332901532997102775649005114197807056,1775716273.584396,,,,
2026-04-09T06:31:13.771546+00:00,XRP,UP,MEDIUM,1.3278,1.3274,0.000289,,0.53,0.2024,0.7324,226.3,1775630300.0,,,62907299774353110270932096935101754063356309167937017489939167753195018874687,1775630300.0,88073137320244644142828794411023711422837169343195166056067059069758220855228,1775716273.667152,,,,
2026-04-09T06:31:14.771791+00:00,BTC,UP,MEDIUM,70870.95,70850.6687,0.000286,,0.515,0.435,0.95,225.4,1775630293.0,,,30515170931076684362118881869496071139608829369685250199612164680592866556317,1775630293.0,108175722951618865829223288502512575495937332901532997102775649005114197807056,1775716274.5721378,,,,
2026-04-09T06:31:14.771909+00:00,XRP,UP,MEDIUM,1.3279,1.3276,0.00023,,0.53,0.2049,0.7349,225.3,1775630300.0,,,62907299774353110270932096935101754063356309167937017489939167753195018874687,1775630300.0,88073137320244644142828794411023711422837169343195166056067059069758220855228,1775716274.748105,,,,
2026-04-09T06:31:15.772151+00:00,BTC,UP,MEDIUM,70870.94,70863.4021,0.000106,,0.515,0.435,0.95,224.8,1775630293.0,,,30515170931076684362118881869496071139608829369685250199612164680592866556317,1775630293.0,108175722951618865829223288502512575495937332901532997102775649005114197807056,1775716275.1864057,,,,
2026-04-09T06:31:16.772471+00:00,BTC,UP,MEDIUM,70870.95,70866.7293,6e-05,,0.515,0.435,0.95,223.4,1775630293.0,,,30515170931076684362118881869496071139608829369685250199612164680592866556317,1775630293.0,108175722951618865829223288502512575495937332901532997102775649005114197807056,1775716276.5831165,,,,
2026-04-09T06:31:51.781237+00:00,XRP,UP,MEDIUM,1.3292,1.3292,8e-06,,0.53,0.2417,0.7717,188.8,1775630300.0,,,62907299774353110270932096935101754063356309167937017489939167753195018874687,1775630300.0,88073137320244644142828794411023711422837169343195166056067059069758220855228,1775716311.2321723,,,,
2026-04-09T06:31:54.782013+00:00,BTC,UP,MEDIUM,70869.81,70864.315,7.8e-05,,0.515,0.435,0.95,185.5,1775630293.0,,,30515170931076684362118881869496071139608829369685250199612164680592866556317,1775630293.0,108175722951618865829223288502512575495937332901532997102775649005114197807056,1775716314.5327244,,,,
2026-04-09T06:31:55.782363+00:00,BTC,UP,MEDIUM,70869.83,70864.7013,7.2e-05,,0.515,0.435,0.95,184.9,1775630293.0,,,30515170931076684362118881869496071139608829369685250199612164680592866556317,1775630293.0,108175722951618865829223288502512575495937332901532997102775649005114197807056,1775716315.0792103,,,,
2026-04-09T06:31:56.782724+00:00,BTC,UP,MEDIUM,70874.15,70866.5808,0.000107,,0.515,0.435,0.95,183.6,1775630293.0,,,30515170931076684362118881869496071139608829369685250199612164680592866556317,1775630293.0,108175722951618865829223288502512575495937332901532997102775649005114197807056,1775716316.3601084,,,,
